date,store_id,sku,units_sold,unit_price,promo_flag
2025-07-31,S004,BEER_IPA_4PK,9,12.99,False
2025-07-31,S004,BEER_STOUT_6PK,7,11.99,False
2025-07-31,S004,ALE_PALE_6PK,10,10.49,False
2025-07-31,S005,BEER_LAGER_6PK,10,10.99,False
2025-07-31,S005,BEER_IPA_4PK,8,12.99,False
2025-07-31,S005,BEER_STOUT_6PK,5,11.99,False
2025-07-31,S005,ALE_PALE_6PK,7,10.49,False
2025-08-01,S001,BEER_LAGER_6PK,8,10.99,False
2025-08-01,S001,BEER_IPA_4PK,3,12.99,False
2025-08-01,S001,BEER_STOUT_6PK,8,11.99,False
2025-08-01,S001,ALE_PALE_6PK,4,10.49,False
2025-08-01,S002,BEER_LAGER_6PK,9,10.99,False
2025-08-01,S002,BEER_IPA_4PK,3,12.99,False
2025-08-01,S002,BEER_STOUT_6PK,9,11.99,False
2025-08-01,S002,ALE_PALE_6PK,2,10.49,False
2025-08-01,S003,BEER_LAGER_6PK,7,10.99,False
2025-08-01,S003,BEER_IPA_4PK,6,12.99,False
2025-08-01,S003,BEER_STOUT_6PK,6,11.99,False
2025-08-01,S003,ALE_PALE_6PK,8,10.49,False
2025-08-01,S004,BEER_LAGER_6PK,4,10.99,False
2025-08-01,S004,BEER_IPA_4PK,4,12.99,False
2025-08-01,S004,BEER_STOUT_6PK,10,11.99,False
2025-08-01,S004,ALE_PALE_6PK,10,10.49,False
2025-08-01,S004,UNKNOWN_SKU_999,8,5.0,False
2025-08-01,S005,BEER_LAGER_6PK,6,10.99,False
2025-08-01,S005,BEER_IPA_4PK,9,12.99,False
2025-08-01,S005,BEER_STOUT_6PK,7,11.99,False
2025-08-01,S005,ALE_PALE_6PK,4,10.49,False
2025-08-02,S001,BEER_LAGER_6PK,9,10.99,False
2025-08-02,S001,BEER_IPA_4PK,12,12.99,False
2025-08-02,S001,BEER_STOUT_6PK,12,11.99,False
2025-08-02,S001,ALE_PALE_6PK,13,10.49,False
2025-08-02,S002,BEER_LAGER_6PK,12,10.99,False
2025-08-02,S002,BEER_IPA_4PK,6,12.99,False
2025-08-02,S002,BEER_STOUT_6PK,10,11.99,False
2025-08-02,S002,ALE_PALE_6PK,12,10.49,False
2025-08-02,S003,BEER_LAGER_6PK,7,10.99,False
2025-08-02,S003,BEER_IPA_4PK,9,12.99,False
2025-08-02,S003,BEER_STOUT_6PK,10,11.99,False
2025-08-02,S003,ALE_PALE_6PK,15,10.49,False
2025-08-02,S004,BEER_LAGER_6PK,6,10.99,False
2025-08-02,S004,BEER_IPA_4PK,6,12.99,False
2025-08-02,S004,BEER_STOUT_6PK,13,9.592,True
2025-08-02,S004,ALE_PALE_6PK,9,10.49,False
2025-08-02,S005,BEER_LAGER_6PK,7,10.99,False
2025-08-02,S005,BEER_IPA_4PK,11,12.99,False
2025-08-02,S005,BEER_STOUT_6PK,13,11.99,False
2025-08-02,S005,ALE_PALE_6PK,6,10.49,False
2025-08-03,S001,BEER_LAGER_6PK,8,10.99,False
2025-08-03,S001,BEER_IPA_4PK,13,12.99,False
2025-08-03,S001,BEER_STOUT_6PK,3,11.99,False
2025-08-03,S001,ALE_PALE_6PK,11,10.49,False
2025-08-03,S002,BEER_LAGER_6PK,-14,10.99,False
2025-08-03,S002,BEER_IPA_4PK,9,12.99,False
2025-08-03,S002,BEER_STOUT_6PK,7,11.99,False
2025-08-03,S002,ALE_PALE_6PK,12,10.49,False
2025-08-03,S003,BEER_LAGER_6PK,17,10.99,False
2025-08-03,S003,BEER_IPA_4PK,6,12.99,False
2025-08-03,S003,BEER_STOUT_6PK,12,11.99,False
2025-08-03,S003,ALE_PALE_6PK,7,10.49,False
2025-08-03,S004,BEER_LAGER_6PK,8,10.99,False
2025-08-03,S004,BEER_IPA_4PK,12,12.99,False
2025-08-03,S004,BEER_STOUT_6PK,5,11.99,False
2025-08-03,S004,ALE_PALE_6PK,9,10.49,False
2025-08-03,S005,BEER_LAGER_6PK,6,10.99,False
2025-08-03,S005,BEER_IPA_4PK,9,12.99,False
2025-08-03,S005,BEER_STOUT_6PK,8,11.99,False
2025-08-03,S005,ALE_PALE_6PK,8,10.49,False
2025-08-04,S001,BEER_LAGER_6PK,7,10.99,False
2025-08-04,S001,BEER_IPA_4PK,2,12.99,False
2025-08-04,S001,BEER_STOUT_6PK,5,11.99,False
2025-08-04,S001,ALE_PALE_6PK,3,10.49,False
2025-08-04,S002,BEER_LAGER_6PK,8,10.99,False
2025-08-04,S002,BEER_IPA_4PK,6,12.99,False
2025-08-04,S002,BEER_STOUT_6PK,6,11.99,False
2025-08-04,S002,ALE_PALE_6PK,-5,10.49,False
2025-08-04,S003,BEER_LAGER_6PK,8,10.99,False
2025-08-04,S003,BEER_IPA_4PK,4,12.99,False
2025-08-04,S003,BEER_STOUT_6PK,4,11.99,False
2025-08-04,S003,ALE_PALE_6PK,9,10.49,False
2025-08-04,S004,BEER_LAGER_6PK,7,10.99,False
2025-08-04,S004,BEER_IPA_4PK,3,12.99,False
2025-08-04,S004,BEER_STOUT_6PK,6,11.99,False
2025-08-04,S004,ALE_PALE_6PK,7,8.392000000000001,True
2025-08-04,S005,BEER_LAGER_6PK,6,10.99,False
2025-08-04,S005,BEER_IPA_4PK,2,12.99,False
2025-08-04,S005,BEER_STOUT_6PK,5,11.99,False
2025-08-04,S005,ALE_PALE_6PK,6,10.49,False
2025-08-05,S001,BEER_LAGER_6PK,16,8.792,True
2025-08-05,S001,BEER_IPA_4PK,4,12.99,False
2025-08-05,S001,BEER_STOUT_6PK,8,11.99,False
2025-08-05,S001,ALE_PALE_6PK,4,8.392000000000001,True
2025-08-05,S002,BEER_LAGER_6PK,6,10.99,False
2025-08-05,S002,BEER_IPA_4PK,1,12.99,False
2025-08-05,S002,BEER_STOUT_6PK,7,11.99,False
2025-08-05,S002,ALE_PALE_6PK,2,10.49,False
2025-08-05,S003,BEER_LAGER_6PK,8,10.99,False
2025-08-05,S003,BEER_IPA_4PK,8,12.99,False
2025-08-05,S003,BEER_STOUT_6PK,3,11.99,False
2025-08-05,S003,ALE_PALE_6PK,8,10.49,False
2025-08-05,S004,BEER_LAGER_6PK,3,10.99,False
2025-08-05,S004,BEER_IPA_4PK,4,12.99,False
2025-08-05,S004,BEER_STOUT_6PK,2,11.99,False
2025-08-05,S004,ALE_PALE_6PK,8,10.49,False
2025-08-05,S005,BEER_LAGER_6PK,4,10.99,False
2025-08-05,S005,BEER_IPA_4PK,8,12.99,False
2025-08-05,S005,BEER_STOUT_6PK,6,11.99,False
2025-08-05,S005,ALE_PALE_6PK,7,10.49,False
2025-08-06,S001,BEER_LAGER_6PK,12,10.99,False
2025-08-06,S001,BEER_IPA_4PK,12,12.99,False
2025-08-06,S001,BEER_STOUT_6PK,8,11.99,False
2025-08-06,S001,ALE_PALE_6PK,5,10.49,False
2025-08-06,S002,BEER_LAGER_6PK,12,10.99,False
2025-08-06,S002,BEER_IPA_4PK,4,12.99,False
2025-08-06,S002,BEER_STOUT_6PK,10,11.99,False
2025-08-06,S002,ALE_PALE_6PK,5,10.49,False
2025-08-06,S003,BEER_LAGER_6PK,8,10.99,False
2025-08-06,S003,BEER_IPA_4PK,4,12.99,False
2025-08-06,S003,BEER_STOUT_6PK,8,11.99,False
2025-08-06,S003,ALE_PALE_6PK,7,10.49,False
2025-08-06,S004,BEER_LAGER_6PK,7,10.99,False
2025-08-06,S004,BEER_IPA_4PK,10,12.99,False
2025-08-06,S004,BEER_STOUT_6PK,7,11.99,False
2025-08-06,S004,ALE_PALE_6PK,6,10.49,False
2025-08-06,S005,BEER_LAGER_6PK,3,10.99,False
2025-08-06,S005,BEER_IPA_4PK,8,12.99,False
2025-08-06,S005,BEER_STOUT_6PK,10,11.99,False
2025-08-06,S005,ALE_PALE_6PK,7,10.49,False
2025-08-07,S001,BEER_LAGER_6PK,9,10.99,False
2025-08-07,S001,BEER_IPA_4PK,12,12.99,False
2025-08-07,S001,BEER_STOUT_6PK,8,11.99,False
2025-08-07,S001,ALE_PALE_6PK,4,10.49,False
2025-08-07,S002,BEER_LAGER_6PK,5,10.99,False
2025-08-07,S002,BEER_IPA_4PK,5,12.99,False
2025-08-07,S002,BEER_STOUT_6PK,10,11.99,False
2025-08-07,S002,ALE_PALE_6PK,6,10.49,False
2025-08-07,S003,BEER_LAGER_6PK,7,10.99,False
2025-08-07,S003,BEER_IPA_4PK,10,12.99,False
2025-08-07,S003,BEER_STOUT_6PK,7,11.99,False
2025-08-07,S003,ALE_PALE_6PK,5,10.49,False
2025-08-07,S004,BEER_LAGER_6PK,12,10.99,False
2025-08-07,S004,BEER_IPA_4PK,5,12.99,False
2025-08-07,S004,BEER_STOUT_6PK,7,11.99,False
2025-08-07,S004,ALE_PALE_6PK,7,10.49,False
2025-08-07,S005,BEER_LAGER_6PK,4,10.99,False
2025-08-07,S005,BEER_IPA_4PK,7,12.99,False
2025-08-07,S005,BEER_STOUT_6PK,7,11.99,False
2025-08-07,S005,ALE_PALE_6PK,5,10.49,False
2025-08-08,S001,BEER_LAGER_6PK,2,10.99,False
2025-08-08,S001,BEER_IPA_4PK,4,12.99,False
2025-08-08,S001,BEER_STOUT_6PK,3,11.99,False
2025-08-08,S001,ALE_PALE_6PK,4,10.49,False
2025-08-08,S002,BEER_LAGER_6PK,5,10.99,False
2025-08-08,S002,BEER_IPA_4PK,9,12.99,False
2025-08-08,S002,BEER_STOUT_6PK,7,11.99,False
2025-08-08,S002,ALE_PALE_6PK,8,10.49,False
2025-08-08,S003,BEER_LAGER_6PK,9,10.99,False
2025-08-08,S003,BEER_IPA_4PK,4,12.99,False
2025-08-08,S003,BEER_STOUT_6PK,7,11.99,False
2025-08-08,S003,ALE_PALE_6PK,10,10.49,False
2025-08-08,S004,BEER_LAGER_6PK,10,8.792,True
2025-08-08,S004,BEER_IPA_4PK,8,12.99,False
2025-08-08,S004,BEER_STOUT_6PK,7,11.99,False
2025-08-08,S004,ALE_PALE_6PK,4,10.49,False
2025-08-08,S005,BEER_LAGER_6PK,1,10.99,False
2025-08-08,S005,BEER_IPA_4PK,5,12.99,False
2025-08-08,S005,BEER_STOUT_6PK,7,11.99,False
2025-08-08,S005,ALE_PALE_6PK,7,10.49,False
2025-08-09,S001,BEER_LAGER_6PK,8,10.99,False
2025-08-09,S001,BEER_IPA_4PK,9,12.99,False
2025-08-09,S001,BEER_STOUT_6PK,13,11.99,False
2025-08-09,S001,ALE_PALE_6PK,18,8.392000000000001,True
2025-08-09,S002,BEER_LAGER_6PK,12,8.792,True
2025-08-09,S002,BEER_IPA_4PK,10,12.99,False
2025-08-09,S002,BEER_STOUT_6PK,10,11.99,False
2025-08-09,S002,ALE_PALE_6PK,5,10.49,False
2025-08-09,S003,BEER_LAGER_6PK,10,10.99,False
2025-08-09,S003,BEER_IPA_4PK,13,12.99,False
2025-08-09,S003,BEER_STOUT_6PK,10,11.99,False
2025-08-09,S003,ALE_PALE_6PK,6,10.49,False
2025-08-09,S004,BEER_LAGER_6PK,7,10.99,False
2025-08-09,S004,BEER_IPA_4PK,10,12.99,False
2025-08-09,S004,BEER_STOUT_6PK,12,11.99,False
2025-08-09,S004,ALE_PALE_6PK,8,10.49,False
2025-08-09,S005,BEER_LAGER_6PK,12,8.792,True
2025-08-09,S005,BEER_IPA_4PK,15,12.99,False
2025-08-09,S005,BEER_STOUT_6PK,9,11.99,False
2025-08-09,S005,ALE_PALE_6PK,18,10.49,False
2025-08-10,S001,BEER_LAGER_6PK,10,10.99,False
2025-08-10,S001,BEER_IPA_4PK,8,12.99,False
2025-08-10,S001,BEER_STOUT_6PK,11,11.99,False
2025-08-10,S001,ALE_PALE_6PK,10,10.49,False
2025-08-10,S002,BEER_LAGER_6PK,12,10.99,False
2025-08-10,S002,BEER_IPA_4PK,10,12.99,False
2025-08-10,S002,BEER_STOUT_6PK,8,11.99,False
2025-08-10,S002,ALE_PALE_6PK,14,10.49,False
2025-08-10,S003,BEER_LAGER_6PK,12,10.99,False
2025-08-10,S003,BEER_IPA_4PK,7,12.99,False
2025-08-10,S003,BEER_STOUT_6PK,10,11.99,False
2025-08-10,S003,ALE_PALE_6PK,8,10.49,False
2025-08-10,S004,BEER_LAGER_6PK,15,10.99,False
2025-08-10,S004,BEER_IPA_4PK,8,12.99,False
2025-08-10,S004,BEER_STOUT_6PK,11,11.99,False
2025-08-10,S004,ALE_PALE_6PK,9,10.49,False
2025-08-10,S005,BEER_LAGER_6PK,17,10.99,False
2025-08-10,S005,BEER_IPA_4PK,7,12.99,False
2025-08-10,S005,BEER_STOUT_6PK,11,11.99,False
2025-08-10,S005,ALE_PALE_6PK,10,10.49,False
2025-08-11,S001,BEER_LAGER_6PK,6,10.99,False
2025-08-11,S001,BEER_IPA_4PK,3,12.99,False
2025-08-11,S001,BEER_STOUT_6PK,9,11.99,False
2025-08-11,S001,ALE_PALE_6PK,7,10.49,False
2025-08-11,S001,UNKNOWN_SKU_999,7,5.0,False
2025-08-11,S002,BEER_LAGER_6PK,7,10.99,False
2025-08-11,S002,BEER_IPA_4PK,9,12.99,False
2025-08-11,S002,BEER_STOUT_6PK,6,11.99,False
2025-08-11,S002,ALE_PALE_6PK,6,10.49,False
2025-08-11,S003,BEER_LAGER_6PK,6,10.99,False
2025-08-11,S003,BEER_IPA_4PK,3,12.99,False
2025-08-11,S003,BEER_STOUT_6PK,5,11.99,False
2025-08-11,S003,ALE_PALE_6PK,6,10.49,False
2025-08-11,S004,BEER_LAGER_6PK,12,8.792,True
2025-08-11,S004,BEER_IPA_4PK,9,12.99,False
2025-08-11,S004,BEER_STOUT_6PK,8,11.99,False
2025-08-11,S004,ALE_PALE_6PK,9,8.392000000000001,True
2025-08-11,S005,BEER_LAGER_6PK,5,10.99,False
2025-08-11,S005,BEER_IPA_4PK,8,12.99,False
2025-08-11,S005,BEER_STOUT_6PK,8,11.99,False
2025-08-11,S005,ALE_PALE_6PK,9,10.49,False
2025-08-11,S005,UNKNOWN_SKU_999,7,5.0,False
2025-08-12,S001,BEER_LAGER_6PK,5,10.99,False
2025-08-12,S001,BEER_IPA_4PK,8,12.99,False
2025-08-12,S001,BEER_STOUT_6PK,5,11.99,False
2025-08-12,S001,ALE_PALE_6PK,12,8.392000000000001,True
2025-08-12,S002,BEER_LAGER_6PK,7,10.99,False
2025-08-12,S002,BEER_IPA_4PK,6,12.99,False
2025-08-12,S002,BEER_STOUT_6PK,3,11.99,False
2025-08-12,S002,ALE_PALE_6PK,5,10.49,False
2025-08-12,S003,BEER_LAGER_6PK,7,10.99,False
2025-08-12,S003,BEER_IPA_4PK,5,12.99,False
2025-08-12,S003,BEER_STOUT_6PK,8,11.99,False
2025-08-12,S003,ALE_PALE_6PK,6,10.49,False
2025-08-12,S004,BEER_LAGER_6PK,8,10.99,False
2025-08-12,S004,BEER_IPA_4PK,8,12.99,False
2025-08-12,S004,BEER_STOUT_6PK,6,11.99,False
2025-08-12,S004,ALE_PALE_6PK,9,10.49,False
2025-08-12,S005,BEER_LAGER_6PK,4,10.99,False
2025-08-12,S005,BEER_IPA_4PK,7,12.99,False
2025-08-12,S005,BEER_STOUT_6PK,6,11.99,False
2025-08-12,S005,ALE_PALE_6PK,5,10.49,False
2025-08-13,S001,BEER_LAGER_6PK,6,10.99,False
2025-08-13,S001,BEER_IPA_4PK,4,12.99,False
2025-08-13,S001,BEER_STOUT_6PK,6,11.99,False
2025-08-13,S001,ALE_PALE_6PK,7,10.49,False
2025-08-13,S002,BEER_LAGER_6PK,6,10.99,False
2025-08-13,S002,BEER_IPA_4PK,6,12.99,False
2025-08-13,S002,BEER_STOUT_6PK,7,11.99,False
2025-08-13,S002,ALE_PALE_6PK,4,10.49,False
2025-08-13,S003,BEER_LAGER_6PK,5,10.99,False
2025-08-13,S003,BEER_IPA_4PK,8,12.99,False
2025-08-13,S003,BEER_STOUT_6PK,6,11.99,False
2025-08-13,S003,ALE_PALE_6PK,9,10.49,False
2025-08-13,S004,BEER_LAGER_6PK,7,10.99,False
2025-08-13,S004,BEER_IPA_4PK,6,12.99,False
2025-08-13,S004,ALE_PALE_6PK,4,10.49,False
2025-08-13,S005,BEER_LAGER_6PK,5,10.99,False
2025-08-13,S005,BEER_IPA_4PK,1,12.99,False
2025-08-13,S005,BEER_STOUT_6PK,5,11.99,False
2025-08-13,S005,ALE_PALE_6PK,9,10.49,False
2025-08-14,S001,BEER_LAGER_6PK,9,10.99,False
2025-08-14,S001,BEER_IPA_4PK,7,12.99,False
2025-08-14,S001,BEER_STOUT_6PK,10,11.99,False
2025-08-14,S001,ALE_PALE_6PK,6,10.49,False
2025-08-14,S002,BEER_LAGER_6PK,13,10.99,False
2025-08-14,S002,BEER_IPA_4PK,5,12.99,False
2025-08-14,S002,BEER_STOUT_6PK,9,11.99,False
2025-08-14,S002,ALE_PALE_6PK,2,10.49,False
2025-08-14,S003,BEER_LAGER_6PK,6,10.99,False
2025-08-14,S003,BEER_IPA_4PK,7,12.99,False
2025-08-14,S003,BEER_STOUT_6PK,5,11.99,False
2025-08-14,S003,ALE_PALE_6PK,10,8.392000000000001,True
2025-08-14,S004,BEER_LAGER_6PK,6,10.99,False
2025-08-14,S004,BEER_IPA_4PK,11,12.99,False
2025-08-14,S004,BEER_STOUT_6PK,7,11.99,False
2025-08-14,S004,ALE_PALE_6PK,5,10.49,False
2025-08-14,S005,BEER_LAGER_6PK,3,10.99,False
2025-08-14,S005,BEER_IPA_4PK,4,12.99,False
2025-08-14,S005,BEER_STOUT_6PK,11,11.99,False
2025-08-14,S005,ALE_PALE_6PK,10,10.49,False
2025-08-15,S001,BEER_LAGER_6PK,4,10.99,False
2025-08-15,S001,BEER_IPA_4PK,7,12.99,False
2025-08-15,S001,BEER_STOUT_6PK,9,11.99,False
2025-08-15,S001,ALE_PALE_6PK,7,10.49,False
2025-08-15,S002,BEER_LAGER_6PK,8,10.99,False
2025-08-15,S002,BEER_IPA_4PK,8,12.99,False
2025-08-15,S002,BEER_STOUT_6PK,6,11.99,False
2025-08-15,S002,ALE_PALE_6PK,13,10.49,False
2025-08-15,S003,BEER_LAGER_6PK,9,10.99,False
2025-08-15,S003,BEER_IPA_4PK,6,12.99,False
2025-08-15,S003,BEER_STOUT_6PK,9,11.99,False
2025-08-15,S003,ALE_PALE_6PK,7,10.49,False
2025-08-15,S004,BEER_LAGER_6PK,3,10.99,False
2025-08-15,S004,BEER_IPA_4PK,3,12.99,False
2025-08-15,S004,BEER_STOUT_6PK,3,11.99,False
2025-08-15,S004,ALE_PALE_6PK,6,10.49,False
2025-08-15,S005,BEER_LAGER_6PK,7,10.99,False
2025-08-15,S005,BEER_IPA_4PK,6,12.99,False
2025-08-15,S005,BEER_STOUT_6PK,8,11.99,False
2025-08-15,S005,ALE_PALE_6PK,14,10.49,False
2025-08-16,S001,BEER_LAGER_6PK,7,10.99,False
2025-08-16,S001,BEER_IPA_4PK,9,12.99,False
2025-08-16,S001,BEER_STOUT_6PK,10,11.99,False
2025-08-16,S001,ALE_PALE_6PK,6,10.49,False
2025-08-16,S002,BEER_LAGER_6PK,7,10.99,False
2025-08-16,S002,BEER_IPA_4PK,8,12.99,False
2025-08-16,S002,BEER_STOUT_6PK,11,11.99,False
2025-08-16,S002,ALE_PALE_6PK,16,10.49,False
2025-08-16,S003,BEER_LAGER_6PK,6,10.99,False
2025-08-16,S003,BEER_IPA_4PK,7,12.99,False
2025-08-16,S003,BEER_STOUT_6PK,14,11.99,False
2025-08-16,S003,ALE_PALE_6PK,6,10.49,False
2025-08-16,S004,BEER_LAGER_6PK,9,10.99,False
2025-08-16,S004,BEER_IPA_4PK,8,12.99,False
2025-08-16,S004,BEER_STOUT_6PK,12,11.99,False
2025-08-16,S004,ALE_PALE_6PK,13,10.49,False
2025-08-16,S005,BEER_LAGER_6PK,5,10.99,False
2025-08-16,S005,BEER_IPA_4PK,24,10.392000000000001,True
2025-08-16,S005,BEER_STOUT_6PK,6,11.99,False
2025-08-16,S005,ALE_PALE_6PK,10,10.49,False
2025-08-17,S001,BEER_LAGER_6PK,7,10.99,False
2025-08-17,S001,BEER_IPA_4PK,16,10.392000000000001,True
2025-08-17,S001,BEER_STOUT_6PK,3,11.99,False
2025-08-17,S001,ALE_PALE_6PK,9,10.49,False
2025-08-17,S002,BEER_LAGER_6PK,10,10.99,False
2025-08-17,S002,BEER_IPA_4PK,12,12.99,False
2025-08-17,S002,BEER_STOUT_6PK,14,11.99,False
2025-08-17,S002,ALE_PALE_6PK,7,10.49,False
2025-08-17,S003,BEER_LAGER_6PK,9,10.99,False
2025-08-17,S003,BEER_IPA_4PK,11,12.99,False
2025-08-17,S003,BEER_STOUT_6PK,13,11.99,False
2025-08-17,S003,ALE_PALE_6PK,10,10.49,False
2025-08-17,S004,BEER_LAGER_6PK,11,10.99,False
2025-08-17,S004,BEER_IPA_4PK,8,12.99,False
2025-08-17,S004,BEER_STOUT_6PK,11,11.99,False
2025-08-17,S004,ALE_PALE_6PK,13,10.49,False
2025-08-17,S005,BEER_LAGER_6PK,13,10.99,False
2025-08-17,S005,BEER_IPA_4PK,10,12.99,False
2025-08-17,S005,BEER_STOUT_6PK,6,11.99,False
2025-08-17,S005,ALE_PALE_6PK,10,10.49,False
2025-08-18,S001,BEER_LAGER_6PK,8,10.99,False
2025-08-18,S001,BEER_IPA_4PK,4,12.99,False
2025-08-18,S001,BEER_STOUT_6PK,7,11.99,False
2025-08-18,S001,ALE_PALE_6PK,4,10.49,False
2025-08-18,S002,BEER_LAGER_6PK,4,10.99,False
2025-08-18,S002,BEER_IPA_4PK,10,12.99,False
2025-08-18,S002,BEER_STOUT_6PK,8,11.99,False
2025-08-18,S002,ALE_PALE_6PK,2,10.49,False
2025-08-18,S003,BEER_LAGER_6PK,6,10.99,False
2025-08-18,S003,BEER_IPA_4PK,5,12.99,False
2025-08-18,S003,BEER_STOUT_6PK,4,11.99,False
2025-08-18,S003,ALE_PALE_6PK,5,10.49,False
2025-08-18,S004,BEER_LAGER_6PK,6,8.792,True
2025-08-18,S004,BEER_IPA_4PK,4,12.99,False
2025-08-18,S004,BEER_STOUT_6PK,7,11.99,False
2025-08-18,S004,ALE_PALE_6PK,10,10.49,False
2025-08-18,S005,BEER_LAGER_6PK,8,10.99,False
2025-08-18,S005,BEER_IPA_4PK,6,12.99,False
2025-08-18,S005,BEER_STOUT_6PK,10,11.99,False
2025-08-18,S005,ALE_PALE_6PK,5,10.49,False
2025-08-19,S001,BEER_LAGER_6PK,5,10.99,False
2025-08-19,S001,BEER_IPA_4PK,9,12.99,False
2025-08-19,S001,BEER_STOUT_6PK,6,11.99,False
2025-08-19,S001,ALE_PALE_6PK,8,10.49,False
2025-08-19,S002,BEER_LAGER_6PK,8,10.99,False
2025-08-19,S002,BEER_IPA_4PK,7,12.99,False
2025-08-19,S002,BEER_STOUT_6PK,9,11.99,False
2025-08-19,S002,ALE_PALE_6PK,10,10.49,False
2025-08-19,S003,BEER_LAGER_6PK,6,10.99,False
2025-08-19,S003,BEER_IPA_4PK,9,12.99,False
2025-08-19,S003,BEER_STOUT_6PK,6,11.99,False
2025-08-19,S003,ALE_PALE_6PK,8,10.49,False
2025-08-19,S003,UNKNOWN_SKU_999,4,5.0,False
2025-08-19,S004,BEER_LAGER_6PK,2,10.99,False
2025-08-19,S004,BEER_IPA_4PK,7,12.99,False
2025-08-19,S004,BEER_STOUT_6PK,10,11.99,False
2025-08-19,S004,ALE_PALE_6PK,8,10.49,False
2025-08-19,S005,BEER_LAGER_6PK,4,10.99,False
2025-08-19,S005,BEER_IPA_4PK,4,12.99,False
2025-08-19,S005,BEER_STOUT_6PK,5,11.99,False
2025-08-19,S005,ALE_PALE_6PK,5,10.49,False
2025-08-20,S001,BEER_LAGER_6PK,12,10.99,False
2025-08-20,S001,BEER_IPA_4PK,8,12.99,False
2025-08-20,S001,BEER_STOUT_6PK,10,11.99,False
2025-08-20,S001,ALE_PALE_6PK,7,10.49,False
2025-08-20,S002,BEER_LAGER_6PK,7,10.99,False
2025-08-20,S002,BEER_IPA_4PK,13,12.99,False
2025-08-20,S002,BEER_STOUT_6PK,4,11.99,False
2025-08-20,S002,ALE_PALE_6PK,2,10.49,False
2025-08-20,S003,BEER_LAGER_6PK,8,10.99,False
2025-08-20,S003,BEER_IPA_4PK,6,12.99,False
2025-08-20,S003,BEER_STOUT_6PK,2,11.99,False
2025-08-20,S003,ALE_PALE_6PK,4,10.49,False
2025-08-20,S004,BEER_LAGER_6PK,10,10.99,False
2025-08-20,S004,BEER_IPA_4PK,6,12.99,False
2025-08-20,S004,BEER_STOUT_6PK,9,11.99,False
2025-08-20,S004,ALE_PALE_6PK,3,10.49,False
2025-08-20,S005,BEER_LAGER_6PK,4,10.99,False
2025-08-20,S005,BEER_IPA_4PK,5,12.99,False
2025-08-20,S005,BEER_STOUT_6PK,7,11.99,False
2025-08-20,S005,ALE_PALE_6PK,14,10.49,False
2025-08-21,S001,BEER_LAGER_6PK,5,10.99,False
2025-08-21,S001,BEER_IPA_4PK,4,12.99,False
2025-08-21,S001,BEER_STOUT_6PK,5,11.99,False
2025-08-21,S001,ALE_PALE_6PK,8,10.49,False
2025-08-21,S002,BEER_LAGER_6PK,6,10.99,False
2025-08-21,S002,BEER_IPA_4PK,3,12.99,False
2025-08-21,S002,BEER_STOUT_6PK,4,11.99,False
2025-08-21,S002,ALE_PALE_6PK,6,10.49,False
2025-08-21,S003,BEER_LAGER_6PK,5,10.99,False
2025-08-21,S003,BEER_IPA_4PK,15,10.392000000000001,True
2025-08-21,S003,BEER_STOUT_6PK,9,11.99,False
2025-08-21,S003,ALE_PALE_6PK,4,8.392000000000001,True
2025-08-21,S004,BEER_LAGER_6PK,9,10.99,False
2025-08-21,S004,BEER_IPA_4PK,7,12.99,False
2025-08-21,S004,BEER_STOUT_6PK,5,11.99,False
2025-08-21,S004,ALE_PALE_6PK,9,10.49,False
2025-08-21,S004,UNKNOWN_SKU_999,2,5.0,False
2025-08-21,S005,BEER_LAGER_6PK,8,10.99,False
2025-08-21,S005,BEER_IPA_4PK,4,12.99,False
2025-08-21,S005,BEER_STOUT_6PK,7,11.99,False
2025-08-21,S005,ALE_PALE_6PK,4,8.392000000000001,True
2025-08-22,S001,BEER_LAGER_6PK,6,10.99,False
2025-08-22,S001,BEER_IPA_4PK,6,12.99,False
2025-08-22,S001,BEER_STOUT_6PK,6,11.99,False
2025-08-22,S001,ALE_PALE_6PK,4,10.49,False
2025-08-22,S002,BEER_LAGER_6PK,8,10.99,False
2025-08-22,S002,BEER_IPA_4PK,5,12.99,False
2025-08-22,S002,BEER_STOUT_6PK,6,11.99,False
2025-08-22,S002,ALE_PALE_6PK,3,10.49,False
2025-08-22,S003,BEER_LAGER_6PK,9,10.99,False
2025-08-22,S003,BEER_IPA_4PK,2,12.99,False
2025-08-22,S003,BEER_STOUT_6PK,12,11.99,False
2025-08-22,S003,ALE_PALE_6PK,6,10.49,False
2025-08-22,S004,BEER_LAGER_6PK,6,10.99,False
2025-08-22,S004,BEER_IPA_4PK,14,12.99,False
2025-08-22,S004,BEER_STOUT_6PK,5,11.99,False
2025-08-22,S004,ALE_PALE_6PK,7,10.49,False
2025-08-22,S005,BEER_LAGER_6PK,6,10.99,False
2025-08-22,S005,BEER_IPA_4PK,10,12.99,False
2025-08-22,S005,BEER_STOUT_6PK,5,11.99,False
2025-08-22,S005,ALE_PALE_6PK,8,10.49,False
2025-08-23,S001,BEER_LAGER_6PK,12,8.792,True
2025-08-23,S001,BEER_IPA_4PK,15,12.99,False
2025-08-23,S001,BEER_STOUT_6PK,17,11.99,False
2025-08-23,S001,ALE_PALE_6PK,8,10.49,False
2025-08-23,S001,UNKNOWN_SKU_999,11,5.0,False
